collecTime;ORIGEN;idSite;id;Device;description;formattedValue;rawValue;nombre;rounded_collecTime
2024-07-29 10:50:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;220.7 V;220.7;Casa Melipilla;2024-07-29 10:45:00
2024-07-29 10:50:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.27 A;-2.27;Casa Melipilla;2024-07-29 10:45:00
2024-07-29 10:50:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;49.97 Hz;49.97;Casa Melipilla;2024-07-29 10:45:00
2024-07-29 10:50:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;26.0 %;26.0;Casa Melipilla;2024-07-29 10:45:00
2024-07-29 10:50:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 10:45:00
2024-07-29 10:50:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);220.0 V;220.0;Casa Melipilla;2024-07-29 10:45:00
2024-07-29 10:50:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;49.97 Hz;49.97;Casa Melipilla;2024-07-29 10:45:00
2024-07-29 10:50:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.253 A;0.253;Casa Melipilla;2024-07-29 10:45:00
2024-07-29 10:55:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 10:45:00
2024-07-29 10:55:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.18 A;-2.18;Casa Melipilla;2024-07-29 10:45:00
2024-07-29 10:55:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 10:45:00
2024-07-29 10:55:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;220.9 V;220.9;Casa Melipilla;2024-07-29 10:45:00
2024-07-29 10:55:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.253 A;0.253;Casa Melipilla;2024-07-29 10:45:00
2024-07-29 10:55:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.07 Hz;50.07;Casa Melipilla;2024-07-29 10:45:00
2024-07-29 10:55:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 10:45:00
2024-07-29 10:55:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 10:45:00
2024-07-29 10:55:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 10:45:00
2024-07-29 10:55:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);220.3 V;220.3;Casa Melipilla;2024-07-29 10:45:00
2024-07-29 10:55:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.06 Hz;50.06;Casa Melipilla;2024-07-29 10:45:00
2024-07-29 10:55:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;26.0 %;26.0;Casa Melipilla;2024-07-29 10:45:00
2024-07-29 11:00:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:00:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;219.0 V;219.0;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:00:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:00:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:00:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:00:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.26 A;0.26;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:00:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.08 Hz;50.08;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:00:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;26.0 %;26.0;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:00:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:00:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.23 A;-2.23;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:00:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.06 Hz;50.06;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:00:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);218.5 V;218.5;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:05:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:05:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;26.0 %;26.0;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:05:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.02 Hz;50.02;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:05:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-5.52 A;-5.52;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:05:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);215.6 V;215.6;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:05:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:05:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:05:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.01 Hz;50.01;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:05:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:05:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;221.0 V;221.0;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:05:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.251 A;0.251;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:05:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:10:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:10:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;49.96 Hz;49.96;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:10:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.24 A;0.24;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:10:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:10:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);220.3 V;220.3;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:10:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.1 A;-2.1;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:10:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;49.95 Hz;49.95;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:10:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:10:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:10:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;26.0 %;26.0;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:10:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:10:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;221.1 V;221.1;Casa Melipilla;2024-07-29 11:00:00
2024-07-29 11:15:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:15:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;134.0 V;134.0;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:15:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.262 A;0.262;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:15:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;221.9 V;221.9;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:15:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:15:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.0 Hz;50.0;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:15:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.02 Hz;50.02;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:15:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);221.3 V;221.3;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:15:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:15:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;26.0 %;26.0;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:15:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:15:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.02 A;-2.02;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:20:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;49.94 Hz;49.94;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:20:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.229 A;0.229;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:20:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;221.3 V;221.3;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:20:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:20:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:20:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;181.9 V;181.9;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:20:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;26.0 %;26.0;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:20:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;49.93 Hz;49.93;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:20:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-1.96 A;-1.96;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:20:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);220.8 V;220.8;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:20:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:20:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:25:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;198.9 V;198.9;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:25:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;49.97 Hz;49.97;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:25:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.254 A;0.254;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:25:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;220.8 V;220.8;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:25:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:25:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:25:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:25:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;26.0 %;26.0;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:25:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:25:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);220.0 V;220.0;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:25:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.07 A;-2.07;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:25:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.0 Hz;50.0;Casa Melipilla;2024-07-29 11:15:00
2024-07-29 11:30:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-1.9300000000000002 A;-1.9300000000000002;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:30:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;49.97 Hz;49.97;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:30:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;221.0 V;221.0;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:30:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:30:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:30:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:30:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;221.0 V;221.0;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:30:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.252 A;0.252;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:30:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.01 Hz;50.01;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:30:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);220.3 V;220.3;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:30:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;26.0 %;26.0;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:30:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:35:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.08 Hz;50.08;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:35:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);220.1 V;220.1;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:35:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.29 A;-2.29;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:35:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;26.0 %;26.0;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:35:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:35:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;269.0 V;269.0;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:35:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:35:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:35:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:35:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.257 A;0.257;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:35:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.08 Hz;50.08;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:35:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;220.6 V;220.6;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:40:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.16 Hz;50.16;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:40:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.246 A;0.246;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:40:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;221.0 V;221.0;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:40:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:40:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.5 A;-2.5;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:40:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:40:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;26.0 %;26.0;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:40:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.15 Hz;50.15;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:40:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;311.0 V;311.0;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:40:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);220.6 V;220.6;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:40:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;1.0 W;1.0;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:40:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:30:00
2024-07-29 11:45:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;26.0 %;26.0;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:45:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:45:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:45:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:45:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.43 A;-2.43;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:45:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);220.6 V;220.6;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:45:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;335.0 V;335.0;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:45:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.13 Hz;50.13;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:45:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;221.1 V;221.1;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:45:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.273 A;0.273;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:45:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.12 Hz;50.12;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:45:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:50:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:50:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);220.0 V;220.0;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:50:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;26.0 %;26.0;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:50:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.32 A;-2.32;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:50:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;389.0 V;389.0;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:50:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;49.97 Hz;49.97;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:50:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:50:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:50:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;49.99 Hz;49.99;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:50:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:50:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.326 A;0.326;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:50:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;220.7 V;220.7;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:55:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;26.0 %;26.0;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:55:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:55:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.0 Hz;50.0;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:55:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:55:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);220.3 V;220.3;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:55:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;422.0 V;422.0;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:55:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.0 Hz;50.0;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:55:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.433 A;0.433;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:55:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;220.9 V;220.9;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:55:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:55:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 11:55:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.14 A;-2.14;Casa Melipilla;2024-07-29 11:45:00
2024-07-29 12:00:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);219.8 V;219.8;Casa Melipilla;2024-07-29 12:00:00
